Distance,Diameter,Radius,FFR,text
24.3566,3.05674,1.52837,,24.3566 1.52837 0
24.4024,3.06119,1.530595,,24.4024 1.530595 0
24.4042,3.06136,1.53068,,24.4042 1.53068 0
24.5684,3.08472,1.54236,,24.5684 1.54236 0
24.5684,3.08473,1.542365,,24.5684 1.542365 0
24.5685,3.08475,1.542375,,24.5685 1.542375 0
24.6641,3.10058,1.55029,,24.6641 1.55029 0
24.6846,3.10358,1.55179,,24.6846 1.55179 0
24.7231,3.10859,1.554295,,24.7231 1.554295 0
24.7848,3.11511,1.557555,,24.7848 1.557555 0
24.7908,3.11574,1.55787,,24.7908 1.55787 0
24.9054,3.12536,1.56268,,24.9054 1.56268 0
24.9796,3.13064,1.56532,,24.9796 1.56532 0
24.9878,3.13137,1.565685,,24.9878 1.565685 0
24.9945,3.1322,1.5661,,24.9945 1.5661 0
25.0176,3.13346,1.56673,,25.0176 1.56673 0
25.0192,3.1335,1.56675,,25.0192 1.56675 0
25.0351,3.13364,1.56682,,25.0351 1.56682 0
25.0627,3.13433,1.567165,,25.0627 1.567165 0
25.12,3.13464,1.56732,,25.12 1.56732 0
25.2119,3.13706,1.56853,,25.2119 1.56853 0
25.2332,3.13702,1.56851,,25.2332 1.56851 0
25.2376,3.13702,1.56851,,25.2376 1.56851 0
25.2892,3.13671,1.568355,,25.2892 1.568355 0
25.2892,3.13671,1.568355,,25.2892 1.568355 0
25.2932,3.13648,1.56824,,25.2932 1.56824 0
25.3575,3.13217,1.566085,,25.3575 1.566085 0
25.4185,3.12524,1.56262,,25.4185 1.56262 0
25.4359,3.12261,1.561305,,25.4359 1.561305 0
25.4412,3.12162,1.56081,,25.4412 1.56081 0
25.4505,3.11888,1.55944,,25.4505 1.55944 0
25.4738,3.11172,1.55586,,25.4738 1.55586 0
25.4848,3.1088,1.5544,,25.4848 1.5544 0
25.6193,3.05573,1.527865,,25.6193 1.527865 0
25.7039,3.0305,1.51525,,25.7039 1.51525 0
25.7124,3.02733,1.513665,,25.7124 1.513665 0
25.7631,3.00787,1.503935,,25.7631 1.503935 0
25.7642,3.00743,1.503715,,25.7642 1.503715 0
25.7763,3.0021,1.50105,,25.7763 1.50105 0
26.1087,2.91693,1.458465,,26.1087 1.458465 0
26.1471,2.9063,1.45315,,26.1471 1.45315 0
26.1484,2.9059,1.45295,,26.1484 1.45295 0
26.236,2.88064,1.44032,,26.236 1.44032 0
26.2397,2.87942,1.43971,,26.2397 1.43971 0
26.4245,2.8408,1.4204,,26.4245 1.4204 0
26.4246,2.8408,1.4204,,26.4246 1.4204 0
26.4415,2.83984,1.41992,,26.4415 1.41992 0
26.6136,2.82835,1.414175,,26.6136 1.414175 0
26.6247,2.82763,1.413815,,26.6247 1.413815 0
26.7117,2.82399,1.411995,,26.7117 1.411995 0
26.8404,2.82309,1.411545,,26.8404 1.411545 0
26.8876,2.82684,1.41342,,26.8876 1.41342 0
26.9279,2.83125,1.415625,,26.9279 1.415625 0
26.9785,2.83863,1.419315,,26.9785 1.419315 0
27.0877,2.86357,1.431785,,27.0877 1.431785 0
27.149,2.87908,1.43954,,27.149 1.43954 0
27.1951,2.89137,1.445685,,27.1951 1.445685 0
27.2314,2.90086,1.45043,,27.2314 1.45043 0
27.2524,2.9059,1.45295,,27.2524 1.45295 0
27.2783,2.91188,1.45594,,27.2783 1.45594 0
27.2789,2.91199,1.455995,,27.2789 1.455995 0
27.3054,2.9175,1.45875,,27.3054 1.45875 0
27.3852,2.93818,1.46909,,27.3852 1.46909 0
27.3933,2.94059,1.470295,,27.3933 1.470295 0
27.3938,2.94072,1.47036,,27.3938 1.47036 0
27.4083,2.94455,1.472275,,27.4083 1.472275 0
27.4509,2.95341,1.476705,,27.4509 1.476705 0
27.5708,2.98872,1.49436,,27.5708 1.49436 0
27.6042,3.00021,1.500105,,27.6042 1.500105 0
27.6595,3.01872,1.50936,,27.6595 1.50936 0
27.6906,3.02848,1.51424,,27.6906 1.51424 0
27.7104,3.03449,1.517245,,27.7104 1.517245 0
27.7203,3.03724,1.51862,,27.7203 1.51862 0
27.7371,3.04103,1.520515,,27.7371 1.520515 0
27.7588,3.04543,1.522715,,27.7588 1.522715 0
27.7942,3.05335,1.526675,,27.7942 1.526675 0
27.8436,3.06349,1.531745,,27.8436 1.531745 0
27.8465,3.06395,1.531975,,27.8465 1.531975 0
27.881,3.06864,1.53432,,27.881 1.53432 0
27.94,3.07937,1.539685,,27.94 1.539685 0
27.9838,3.08854,1.54427,,27.9838 1.54427 0
27.9922,3.09001,1.545005,,27.9922 1.545005 0
28.0218,3.09509,1.547545,,28.0218 1.547545 0
28.0907,3.1068,1.5534,,28.0907 1.5534 0
28.099,3.10813,1.554065,,28.099 1.554065 0
28.1681,3.11784,1.55892,,28.1681 1.55892 0
28.1782,3.11918,1.55959,,28.1782 1.55959 0
28.1805,3.11939,1.559695,,28.1805 1.559695 0
28.2441,3.12496,1.56248,,28.2441 1.56248 0
28.3166,3.13179,1.565895,,28.3166 1.565895 0
28.3267,3.1326,1.5663,,28.3267 1.5663 0
28.3268,3.13261,1.566305,,28.3268 1.566305 0
28.3295,3.13283,1.566415,,28.3295 1.566415 0
28.4394,3.14275,1.571375,,28.4394 1.571375 0
28.4459,3.14335,1.571675,,28.4459 1.571675 0
28.4937,3.14742,1.57371,,28.4937 1.57371 0
28.5308,3.15127,1.575635,,28.5308 1.575635 0
28.5535,3.15347,1.576735,,28.5535 1.576735 0
28.5751,3.15479,1.577395,,28.5751 1.577395 0
28.6253,3.15749,1.578745,,28.6253 1.578745 0
28.6336,3.15798,1.57899,,28.6336 1.57899 0
28.6444,3.15856,1.57928,,28.6444 1.57928 0
28.7224,3.16289,1.581445,,28.7224 1.581445 0
28.742,3.16418,1.58209,,28.742 1.58209 0
28.7531,3.16485,1.582425,,28.7531 1.582425 0
28.8146,3.16906,1.58453,,28.8146 1.58453 0
28.8473,3.1716,1.5858,,28.8473 1.5858 0
28.9489,3.18251,1.591255,,28.9489 1.591255 0
28.9579,3.18305,1.591525,,28.9579 1.591525 0
28.9919,3.18487,1.592435,,28.9919 1.592435 0
29.018,3.1863,1.59315,,29.018 1.59315 0
29.0647,3.18859,1.594295,,29.0647 1.594295 0
29.0836,3.18965,1.594825,,29.0836 1.594825 0
29.184,3.19994,1.59997,,29.184 1.59997 0
29.2105,3.20238,1.60119,,29.2105 1.60119 0
29.2902,3.20728,1.60364,,29.2902 1.60364 0
29.3112,3.20824,1.60412,,29.3112 1.60412 0
29.4268,3.2219,1.61095,,29.4268 1.61095 0
29.4538,3.226,1.613,,29.4538 1.613 0
29.4864,3.22989,1.614945,,29.4864 1.614945 0
29.4891,3.2302,1.6151,,29.4891 1.6151 0
29.6184,3.24399,1.621995,,29.6184 1.621995 0
29.6461,3.24569,1.622845,,29.6461 1.622845 0
29.9001,3.26934,1.63467,,29.9001 1.63467 0
29.9039,3.26993,1.634965,,29.9039 1.634965 0
30.0179,3.28541,1.642705,,30.0179 1.642705 0
30.0437,3.28939,1.644695,,30.0437 1.644695 0
30.097,3.29845,1.649225,,30.097 1.649225 0
30.097,3.29845,1.649225,,30.097 1.649225 0
30.0974,3.29854,1.64927,,30.0974 1.64927 0
30.1222,3.30099,1.650495,,30.1222 1.650495 0
30.134,3.30134,1.65067,,30.134 1.65067 0
30.2298,3.30266,1.65133,,30.2298 1.65133 0
30.2302,3.30266,1.65133,,30.2302 1.65133 0
30.2407,3.30281,1.651405,,30.2407 1.651405 0
30.3383,3.30536,1.65268,,30.3383 1.65268 0
30.3396,3.30542,1.65271,,30.3396 1.65271 0
30.3656,3.30652,1.65326,,30.3656 1.65326 0
30.4055,3.30701,1.653505,,30.4055 1.653505 0
30.515,3.27845,1.639225,,30.515 1.639225 0
30.5278,3.27461,1.637305,,30.5278 1.637305 0
30.6382,3.19703,1.598515,,30.6382 1.598515 0
30.6387,3.19668,1.59834,,30.6387 1.59834 0
30.6758,3.19095,1.595475,,30.6758 1.595475 0
30.6766,3.19078,1.59539,,30.6766 1.59539 0
30.7889,3.03209,1.516045,,30.7889 1.516045 0
